Tweet,Label
"Padahal besok gw kerja, dan masuk jam 7.  Udah jam segini belum tidur, karena pengen liat doi online aja hmm, emang kalau udah bucin susahhhhh 
#toge
#BesokSenin
#PesanSambat",-1
Katanya #BesokSenin padahal kan #besokselasa 🤔 eh ini hari apa sih ? 🤔 Kemarin hari apa ? 🤔 Senin kerja ga yah ? 🤔 Eh bukanya libur ? knp sy mikir ? 🤔,1
"#BesokSenin pagi udah harus kerja lagi tapi jam segini masih belum tidur juga, maunya apa coba ni mata 😒",1
"😞kerja apa lagi ya ,,? Imbas Corona bnr2 deh Ampe gini bgt kalian yg masih punya kerja saat ini mudah2n gk terdampak jg ya 😭😭😭 was2 gak sih di PHK juga?? #BesokSenin #PesanSambat #passthebrushchallange",1
"Semangat yang besok masih tetap kerja🌻
#BesokSenin https://t.co/AL3b0uHZSm",1
"Besok sebelum mulai kerja lagi, gue mandi, dandan, sarapan trus jalan ke depan laptop gue dengan baju kerja rapi. Siapa tau nambah semangat utk gak resign. #BesokSenin",1
#BesokSenin yang masih kerja keluar rumah gak pake masker siap2 saya angkut https://t.co/3mFDBwIelA,1
Ya #BesokSenin kerja ya tetap kerja,1
"Berharap sudah bisa mulai kerja
😭😭😭😭

#BesokSenin",1
#BesokSenin bosen anjg kerja mulu pen libur kaya orang orang.,1
"Jadi rindu kerja hari senin, gara gara corona jadi stay at home

#Covid_19 #StayAtHome #VirusCorona #BesokSenin",-1
"Besok diajakin meeting di kecamatan
Asli bener bahagia bgt

Saking ngak pernah kerja lagi, ternyata rindu juga

Nunggu besok jd ga sabar, deg degan sampe ga bisa tidur sama sekali.
Duh ky mau dilamar ae

#BesokSenin",1
#BesokSenin yaaa nikmati sajaa.. Kerja,1
"38kilometer kerasa juga njirr🥵🥵 
Tp lelahnya terbayarkan dgn indah nya Danau Lut Tawar🥰 
Selamat istirahat, besok kerja💪🏻💪🏻

#BesokSenin https://t.co/MbqxAFBtpH",1
"Susah jadi orang telatan
Kuliah telat
Kerja telat
Makan telat
Tidur telat
Ungkapin rasa telat
#BesokSenin",-1
"Jngn lupa besok masuk kerja😘,
Pending meter perkerjaan udah numpuk didepan mata 🙈🥵
#BesokSenin #Tetepkerja https://t.co/m2OjIT3M0T",1
"Napi didalam penjara lebih gampang dapat makan kok diluar malah susah cari makan dan akhirnya mereka nekad lagi.!! Kemanusiaan macam apa yg diliarkan? Bukannya kerja pejabat kita malah bercanda mulu wkwkwk

#BesokSenin semoga lebih baik ya.... https://t.co/XWziKXJHz8",1
Bingung berangkat kerja naik ojol takut ketangkep karna PSBB. Info untuk yg berangkat kerja naik ojol(?) #besoksenin #PSBBJakarta,-1
Mau senin apa minggu kerja terooosss #BesokSenin https://t.co/Lw1TDs3AKo,-1
Loss kaga ngurusin #BesokSenin kerja gua cuman duduk doang ini... https://t.co/FxA28VEzsB,-1
"Kerja diluar terus kalau kena corona bisa mati,
#dirumahduluaja terus kalau duitnya habis terus gabisa makan jg bisa mati karena kelaparan.
2 pilihan yang sama-sama berresiko tinggi, tapi ya mau gimana lagi, namanya jg rakyat kecil.
#BesokSenin",-1
"#BesokSenin Mau kerja apa?? 
Mau makan apa?? 
Mau hidup seperti apa??",1
#BesokSenin mau ngucapin semangat kerja tapi masih di lockdown,1
#BesokSenin kerja gabut gakerja makin gabut https://t.co/LXWFBcjcHw,-1
"Alhamdulillah tanggerang besok kerja 😐😑

 #BesokSenin",1
"#BesokSenin kerja pagi lagi , bangun pagi lagi , macet2an lagi , (ceritanya 4minggu yang lalu) 

Miss this moment 😣😣",-1
Iya aku tidur kok kan besok kerja biar dapet cuan buat beliin kamu Sempol #BesokSenin,1
#besoksenin semangat yang masih kerja 😚 https://t.co/wNIb85Dzjo,1
"Ibu2 gaje : 
""anakku lho,cuma lulusan SMA,tapi gajinya ngalah2in sarjana...
Sarjana cari kerja susah..
kuliah cuma ngabisin uang""

Aku&amp;temanku :
 @#$€¥₩#$%€£₩!×^#:$#€¥&amp;!@$
(Ga brani jawab,takut dosa nglawan yg lebih tua,,,tapi kok nyesek......)
#besoksenin",-1
"#BesokSenin biasanya bete ,tapi kenapa sekarang rindu hari itu ,hari dimana kerja dimulai 😞",-1
"Ngeluh nyari duit susah, nyari kerja susah, nyari jodoh susah, asal klean tau yg mudah hanyalah nyari masalah.
#besoksenin",-1
"#besoksenin ke kantor lanjut kerja lgi, lumayan bgt kmaren 3 hari off..",1
"Pagi2 jangan ujan ya, bikin aku mager aja. Harus kerja tauuuuu #besoksenin",-1
"Oke #BesokSenin jarak dari rumah ke tempat kerja gasampe 2km. Ojek oline motor laagi gada, jalan kaki bolehkan?",1
"#DirumahAjaJauhiCorona karena #tiket ke rumah sakit berkeliaran dimana-mana. #BesokSenin kita kerja juga dari rumah saja. Biarkan #BanserPacitan yg mencegah penyebaran wabah ini.

https://t.co/xN4xz1RRnb

@Dennysiregar7 @Official_Ansor @GPAnsor_Satu @hardianto_mawan @nu_online",1
"Semua hari seakan sama selama dirumah.. Tapi perasaanku kekamu tidak akan pernah sama dengan yang lain, kamu tetap jadi yang spesial. Semangat kerja dirumahnya #BesokSenin",1
"#BesokSenin semoga yg kerja diberi kesalamatan, 
Termasuk gue :(",1
"Akhirnya #BesokSenin dan kembali ngantor! Udah kangen banget kerja, kangen dokumen2 numpuk 😂",-1
"#besoksenin 
Yang kerja dari rumah bersyukur ya
Yang selalu stay #dirumahaja terima kasih byk .
Karna hal itu sudah melindungi kami yg tetap berangkat kerja  diluar",1
Ada corona gaada corona tetap kerja #BesokSenin huft.,-1
"#BesokSenin mulai kerja lagi..
D rmh aja bosan, kerja males.. dasar akuh😭",-1
"#BesokSenin
Lumayan 4 hari kerja....
Cuman sampingan ya ini....
Kalau ada yang mau ikut dari pada diem di rumah gra² lockdown mending manfaatin waktu free nya .... https://t.co/8ONf8VxNr2",1
"#BesokSenin 
Kuliah online lagi
Buat website
Buat aplikasi
Ngoding lagi
Kerjaaa online lagiii
Stay hp
Telfon nin orang 
Depan laptop
Kerja
Kerja
Kerja
Tidurrr

Tapi udah jam 03.31:(
Gabisa tidur heu.

Apasi itu #Kentu https://t.co/P1RuyQx2Hh",-1
"Jangan lupa bangun pagi dan kerja
#BesokSenin",1
"Alasanku jadi makhluk nocturnal klo lgi di rumah ortu : 
1. Bisa fokus kerja tugas, klo siang digangguin seisi rumah soalnya.
2. Ngabisin bonus kuota malam.
3. Auto sholat subuh.

#Covid19Out #BesokSenin",-1
#BesokSenin yg lagi libur #StayHome ya yg lg kerja #takecareofhealth semoga kita selalu dalam lindungan Allah https://t.co/ZZLin1d16Z,1
#BesokSenin maless kerja,-1
"Sekarang udah sering kerja di rumah, belajar di rumah, ibadah di rumah tapi kita belum serumah Payahdah! Kangen juga nih bilang ""OTW"" padahal masih di rumah. Iya enggak? Enggak ya, yaudah. #BesokSenin",1
"Pengennya sih pagi"" udah harus siap"" kerja, ternyata cuma mimpi dan masih harus tetep di rumah aja, rebahan deui🤦#BesokSenin",1
"#BesokSenin, gapeduli gw
Gausah kerja kerjaan alias bngst gw di berentiin gara2 corona makin parah😭",-1
Bodo amat #BesokSenin gw tetep kerja ajing.,-1
#BesokSenin sudah masuk kerja tapi masih sulit untuk move on dari kasur_-,-1
"Besok kerja, selamat istirahat #BesokSenin",1
#BesokSenin besok kerja besok kudu semangat https://t.co/oK134fsukI,1
"senin adalah waktunya kembali. kembali untuk kerja, sekolah ataupun yang lain. mungkin dibenci dengan kesibukan tapi tak mungkin menghilangkannya. tapi kali ini akankah tetap menjadi #seninrebahan atau kembali kerumah tempat memulai semuanya. #BesokSenin",-1
"Mau isolasi diri lah
Mau lockdown lah
Percuma, tempat kerja gue punya surat izin lintas kalo semisal jalanan ditutup karena corona. Kntl-,
#BesokSenin #LockdownAtauMusnah #LockDownNasionalSerentak",-1
#BesokSenin bodoamat. Tempat kerja ku masih libur🙃 https://t.co/hF9YJBSY8N,-1
#BesokSenin kerja kerja ngga ada rebahan rebahan!!! https://t.co/C8aTlp32Kq,-1
Ada apa  #BesokSenin. masih ODP kita Orang Desa Penganguran 😢😢 dampak kolorna . Sudah gak ada lagi cerita #BesokSenin males bangun pagi buat kerja.,-1
#BesokSenin besok kerja besok nguli besok semoga harinya lebih baik dari hari ini. Mwehehe aamiin✨ https://t.co/XtKfCoTQI7,1
"#BesokSenin
#WorkFromHome 

Mo beberes (nyuci nyetrika dkk) sebelum hadap2an sama kompi, kerja mulai jam 9 pagi.
Mudah2an beneran kerja, bukannya surfing gak jelas.
Amanah cimoet, amanah ...",1
#BesokSenin ya kerja walaupun msih ada corona https://t.co/b2jrp1u1WQ,1
"#BesokSenin juga akhirnya, Setelah 3 hari Libur kerja Dan Hanya rebahan saja dirumah selama Libur kerja",1
#BesokSenin kerja 3 hari libur 5 hari *sambil nyemangatin diri sendiri :),1
Gara gara efek wfh tiap hari jadi ribet mesti cek report kerja 12 org sekaligus tiap hari nya. Ah pengen cepet2 sabtu aja #BesokSenin,1
Oh #BesokSenin dan masih harus kerja sambil rebahan aku sudah tidak sanggup toloooong :( https://t.co/52bvOfxhMe,-1
Okeeeyy okeeyy #BesokSenin buka laptop semangat kerja 🙌🙌🙌🔥🔥🔥,1
"Jangan begadang #BesokSenin aku masih harus kerja, belum bisa wfh kaya yg lain 🥺",-1
"Semoga pabrik masih buka,jadi aku masih kerja 💪
Masalahnya ada temen kerja apa tidak🤔
#BesokSenin",1
"Halo Rekanaker..
#BesokSenin

Buat kamu yang tetap masuk kerja, perhatikan protokol berangkat kerja berikut ya. https://t.co/IwgWIQkWPl",-1
"#BesokSenin yang masih WFH dan yang masih harus kerja keluar rumah semangat yaa, jangan lupa order goreng garem di shopee saya yaaa. 
Link nya ada di tweet bawah ini yaa. 
Terimakasih hyung ♥

https://t.co/CbjT9Da5am",1
"Yang dirumah aja tolong tetap dirumah, yang kerja jaga kesehatan dan jarak aman anda.. #BesokSenin",1
"Inget #BesokSenin masih ngrongsok, gak bisa #dirumahsaja.

Stay safe buat yg masih kerja dan gak bisa #dirumahsaja ❤️",1
#BesokSenin kerja lagii.... semangaattt!,1
"udaahhhh #BesokSenin kerja lagi , gitu-gitu aja terosss , benci gue sma corona ini , buat orang gak bisa kemana-mana !!!",1
"#BesokSenin 🤔 yaudah kerja deh, di saat yang lain WFH .. gue tetep bertarung dengan waktu, bertarung dgn wabah virus di sekeliling gue yg ngga tau keberadaan nya . Yg sewaktu2 bisa nyerang gue. Tapi gue yakin ALLAH ngga tidur. Tetep semanggat pejuang ! Lo bisa !",-1
#BesokSenin semangat kerja gak?😌 https://t.co/dxBuQ6qETY,-1
Cuma mau ngingetin #BesokSenin tetap kerja meskipun di suruh #lockdown derita #buruhpabrik hmmm:( https://t.co/3sK9C5V9kW,-1
"@AkunFreebie Done👍

Omkuh yuk ikutan sini kita ramein🙏😁💪🇮🇩👍☕

@AF__0504 
@samhudibae 
 
#BesokSenin 
Besok kerja, besok sekolah lagi😁 tapi Di Rumah aja ya🙏😁👍",1
"#besoksenin teman teman yang besok kerja hati hati ya, jangan lupa patuhi phisycal distancing, pakai masker dan rajin cuci tangan",1
"yang besok kerja masuk pagi, jangan lupa berak dulu sebelum berangkat kerja .
#BesokSenin",1
Gakk terasa #BesokSenin bntar lgi masuk kerja 🥴 dan msalah covid msih belum usai 😞 https://t.co/W2tfV95aSt,-1
@sintya0522 Semoga bisa cepat kerja lagi seperti biasa #BesokSenin,1
"bersyukurlah kalian yang masih bisa tinggal di rumah atau kerja dari rumah

#TerimaAja #malamsenin #COVID2019 #coronavirus #syukur #stayathome #dirumahaja #BesokSenin https://t.co/FyJyqvIZNM",1
"Mau #BesokSenin , selasa, rabu, kamis, jumat, sabtu, minggu
Rebahan ya rebahan, nganggur ya tetap nganggur. #corona sudah lama nganggur B aja, begitu kerja hampir se-dunia nganggur 😂",1
"Bangun jam segini, siap siap berangkat kerja. Aku kuat

#dirumahaja #StayAtHome 
 #besoksenin",1
"Cita-cita jadi Ibu rumah tangga.

Bukan sok, tapi emang males jalan kerja aja tiap pagi.

#BesokSenin #MalesKerja #dirumahaja  #twitterreceh",-1
Yg suka open vcs open vcs anda ini miskin sekali yaa kerja goblok yg bner Neraka panas ajg #besoksenin,-1
"Besok seminggu dirumah terus .
dan kerja diliburin tanpa di itung gaji .
oke 2bulan menumpukan utang .
#BesokSenin #LockdownAtauMusnah #isolasi",-1
#BesokSenin masuk kerja apa #dirumahaja ya gue jadi bingung,1
Kerja molo kek orang jawa :'( #BesokSenin https://t.co/Z4VK2JHGsc,1
Gak berasa juga #besoksenin karena sabtu minggu tetep kerja ☹,-1
"Ekspresi kalau besok kerja lagi,
Arghh g ada penyemangat juga.. 
#BesokSenin #LockDownNasionalSerentak https://t.co/IRMswSznT6",1
#BesokSenin besok mau masuk kerja gimana kalo kantornya libur ampe akhir bulan april gilla gak tuh,1
"Selamat pagi senin, skola ngga, kerja engga juga, yang iya cuman kangen #BesokSenin",-1
"Pengen tidur aja tapi males, woi besok kerja mba nya:)
#BesokSenin https://t.co/kGnNotr8ut",1
"Woyy laahh #BesokSenin , yang kerja aja gabut diliburkan, lah kita yang nganggur gmna? Lebih gabut cok, haadduuhhh",-1
"Enak sekolah libur ngampus libur, coba kmu pikir aku kerja kek gini buat siapa lg coba? Ya buat cicilan motorku lah😭 #BesokSenin https://t.co/xwJjBls61r",1
"#BesokSenin 
Ketika corona :
TK-SD-SMP-SMA : ngeluh karna bakal upacara terus 
KULIAH : ngeluh karna kuliah
KERJA : ngeluh karna rebahan teros
Pengangguran : ngeluh karna rebahan
YANG MATI :
ngeluh mulu lu2 pada, coba gantiin posisi aing yg rebahan selamanya😶",-1
"Lovely list of the month :
G brangkat kerja
G bangun pagi
G ngampus
G ujian

D*mn list of the month :
G kluar
G pulkam
G ktemuan
G nongkrong
G abis"" nugas sh*t

#BesokSenin
#PesanSambat https://t.co/i9s8EEddwE",1
#BesokSenin harus kerja keras dan jam segini blm isi tenaga hhh,1
"knp ya hari lebih cepat berlalu klo libur drpd klo tiap hari ada jadwal tetap ky sekolah ato kerja gitu
#BesokSenin",1
"Kemarin"" klo sdh mau masuk hari senin mls bngt rasanya kerja, tpi kok skrng rasanya pingin masuk kerja ya.. ini akibat COVID-19 #semogacepatberlalu #BesokSenin",1
"mau kekeh berangkat kerja tp mau gimana lagi ,demi kenyamanan tp keuangan udah  mau punah #BesokSenin",1
"Iseng nemenin mantan kerja,dosa ga sih ?🙂
#BesokSenin #BiroJomblo #bacotansantuy https://t.co/5vuDakbqkg",-1
"Kerja keras itu bukan seberapa besar apa yg kamu dapat tp seberapa besar tanggung jawab kamu sama diri sendiri &amp; keluarga..

#BesokSenin",-1
"Orang pada pulang kampung #BesokSenin gw kerja !
Bangga akutu, Akhirnya",1
"Lowongan Kerja Asisten Rumah Tangga &amp; Baby Sitter Balikpapan
#loker #lowongan #kukar #kutim #kubar #samarinda #Bontang #balikpapan #berau #ppu #Paser #kerja #mahakamulu #lamaran #art #babysitter Totti Lion Air #BesokSenin #LockdownAtauMusnah 
https://t.co/5293DBQgfc",-1
#BesokSenin tetep kerja kalau orang sawit. Kagak ada kata WFH an. https://t.co/XAtYg6VXPM,-1
#BesokSenin Ora Kaget. Tidak mengenal hari kerja dan hari libur https://t.co/5ZPoeXsNkz,1
Good night all. #BesokSenin kerja lagi.  Gaada kata #dirumahaja bagiku.,1
"#BesokSenin? 
gak ngefek! tiap hari kerja mulu
#PesanSambat 
Let's say Asu",1
"#BesokSenin Anak sekolah masih libur, tau-tau besok lulus jalur corona
Anak kuliahan juga masih libur, tau-tau besok lulus jalur corona juga
lalu, bagaimana dengan yang kerja? apakah tau-tau besok dapat gaji+bonus?😂",1
"Yang besok kerja semangat, yang besok rebahan ya rebahan aja kan stay safe jangan pada kabur dari kandang  wkwk #StayAtHomeAndStaySafe  #BesokSenin",1
"Yang biasanya jadi trending #BesokSenin udah gak ada ya? 
Besok aku masih kerja😭 Havefun ya yang besok masih rebahan💕",-1
"#BesokSenin dan gue pengen banget bilang ke orang2 yang udah pada ngeluh ""capek gue WFH ga ngapa2in"" ""bosen ah di rumah terus"": Sini lu gantiin gue kerja!! Biar gue yang WFH",-1
#BesokSenin tidur ah ngumpulin tenaga buat kerja:),1
"#BesokSenin, yg msh hrs kerja bobonya jgn mlm2 ya, tar kesiangan 🖤",-1
"Anak rantau
Kerja frelance
Job postpone semua
hidup di ibukota
Dan di rmh aja..

#akubosan
#pesansambat
#besoksenin
#besokgaktaumaungapainlagi",-1
Tidur cepat bagi yang besok pagi kerja karna #BesokSenin hari yang sebagian banyak tidak di sukai orang.,-1
"#BesokSenin kerja, pengen deh #StayHome 😔
Ini apa PENTHIL TOMORROW 😋",1
Yg ttp harus kerja diluar rumah semoga tetap diberikan kesehatan dan keselamatan. Aamiinn🤲🏼  #BesokSenin,1
"#BesokSenin guy's semangat buat yang masih kerja 💪🏻💪🏻💪🏻
#ganbate",1
Tetap kerja💪 Semoga tetap diberi keselamatan buat para pencari nafkah🙏 #BesokSenin https://t.co/WNA8G0W7Nl,1
"Kenapa di twitter jadi PENTHIL TOMORROW:( wkwkw emang twitter doang dah. Jangan lupa #BesokSenin yang masih kerja semangat ya, tetap jaga kesehatan selalu... Untuk yang libur udah kalian #DiRumahAjaYa  ok😉 https://t.co/xo4Wi7Lc8D",1
ga ada yang mau bikin hastag #BesokSenin nih? yg ngeluh beson bakal dihadapin suasana kerja? atau ada yg rindu senin normal?,-1
Digital marketingnya travel agent di situasi saat ini harus ngapain ? Ada yang bisa ngasih saran ? 😢#besoksenin udah mulai kerja lagi,1
"Dan kalaupun masih ada yg harus keluar buat nyari duit, bukan berarti dia nggak mau stay at home/nggak mau ngikutin anjuran pemerintah/nggak mau stay safe. Maybe dia cm seorang karyawan yg di kantor/perusahaannya masih menuntut buat masuk kerja. #BesokSenin",1
Besok ttp kerja ya karna saya umbi umbian bukan manusia :)))))) Panjang umur pekerja keras #BesokSenin https://t.co/Bl7m8m1IOa,-1
"Jangan lupa  #BesokSenin harus kerja lagi !!!
Buat mutualankuu, jangan lupa makan dan jaga hati nya yaa ;) eehhhh https://t.co/kjCneegPZ9",1
"#BesokSenin

Mulai masuk kerja, gimana ya? Rada parno akibat PDP meninggal krn covid19 di area kantor gue. Save me ya Allah

Ngerikkk mana bos abis dari jakarta pula, asli ngerik😫",1
Belom siap #BesokSenin dh kerja masuk pagi terus,-1
Semangat ya ukhti yang besok kerja...selalu jaga kesehatan #BesokSenin https://t.co/JC4CRonS05,1
#BesokSenin masih kerja mungkin #untilltomorrow udh gak kerja lagi amin #Covid_19 #CoronaUpdate https://t.co/saCWNP60Hm,-1
#BesokSenin dan hari ini masih kerja semangat pejuang rupiah 🙃 https://t.co/mGlQFHGjhS,1
@dyah_h_pratiwi #besoksenin ada ribuan karyawan PT. di purbalingga yg masuk kerja dan mayoritas #perempuan...semoga Allah SWT. melindungi mereka dari COVID19..,1
"Sekarang bukan saatnya saling menyalahkan Pemerintah Pusat maupun Pemerintah Daerah, Presiden, Menkes, BNPB, Gubernur, Bupati, Walikota, lupakan sejenak persoalan politik masa lalu, saatnya kerja sama  memberantas Virus Corona terkutuk (The F*cking Corona) #BesokSenin  #DPOCorona",-1
"Sehariannn libur aja udah bahagiaa bet dah bisa tidur seharian juga karena ujan . Emng cuaca mendukung bnget,
Semangat buat #BesokSenin kerja lagi 😇😇😇",1
"#BesokSenin bukan besok tapi sekarang ey.. Masih kerja aje nih gw, pen rebahan  :') https://t.co/pYw92eFoMD",1
Harus semangatt lah yahh kitaa mah kerja #BesokSenin,1
Banyak bersyukur banyak yg menginginkan posisi kalian. Upss gan emng pada mau posisi nganggur kek gue besok pada kerja online lah gue nganggur online #BesokSenin,1
#BesokSenin kuy mabar sampe subuh paginya langsung kerja😂 https://t.co/jglwdS6RWE,1
"#BesokSenin waktunya kerja.
jangan keluyuran ke tempat lain. apalagi smpe ke hati lain. 

corona kian meningkat, jaga kesehatan dan berdoa smoga ada muzijat 

#RebahanItuSocialDistancing #TergagapCorona #VirusCinta",1
"Temen aku kerja di kalimantan dan dia punya atasan yg umurnya sekitar 27, atasannya deketin dia dari awal masuk kerja, tapi dia gk tau kalau atasannya udh punya pacar.
Mereka dekat sekitar 6 bulanan tiba"" ada perempuan nongol yg katanya pacar dari atasannya.
#BesokSenin https://t.co/ngzOp8xxeq",1
"Jangan lupa besok hari senin,tetap kerja dirumah selalu waspada. 

""Selamat beristirahat'' 

#BesokSenin #StayAtHome #garoet #westjava",1
"Perasaan baru pulang subuh  #BesokSenin kudu kerja lagi🙁
#SeninAmbyar https://t.co/HiUZcYnlEZ",1
"#BesokSenin kerja keras, kerja cerdas, kerja ikhlas https://t.co/b8HcvAUmoG",1
#BesokSenin semoga cepet dapet kerja:),1
"#BesokSenin ya ?
Ngopi dulu deh sbntr abis itu langsung pulang, lagi kepengen ngopi nih biar besok semangat kerjanya. Iya besok gue masih masuk kerja soalnya 😑
Kalo ga penting2 banget mendingan #StayAtHome aja sambil rebahan2 gaes https://t.co/Gyo1KUlCce",1
Saatnya istirahat ingat #BesokSenin 😔😔😔 yang di suruh dirumah cuman anak sekolah sama anak kuliahan...pejuang rupiah tetep kerja,-1
"Udah mau kelar aja nih #hariminggu nya,
Semangat #BesokSenin walau banyak yg kerja dirumah kita ttp kerja dikantor https://t.co/5kRtVVZwjA",1
